Source;Target;Label;Type
2478;549;Ethan Phillips;Undirected
159;806;Walt Disney;Undirected
1592;2278;John Wood;Undirected
1592;586;John Wood;Undirected
2278;586;John Wood;Undirected
1592;2552;Toby Stephens;Undirected
1592;983;Lothaire Bluteau;Undirected
1593;756;James Cosmo;Undirected
1596;959;Joan Plowright;Undirected
1596;943;Hayden Panettiere;Undirected
1596;1685;D. B. Sweeney;Undirected
1596;2353;D. B. Sweeney;Undirected
1685;2353;D. B. Sweeney;Undirected
1596;916;Max Casella;Undirected
1596;2272;Julianna Margulies;Undirected
1596;2114;Ossie Davis;Undirected
1597;414;Izabella Scorupco;Undirected
1597;813;James D'Arcy;Undirected
1598;2398;Alastair Galbraith;Undirected
1599;1832;Christopher Reeve;Undirected
1599;1833;Christopher Reeve;Undirected
1599;802;Christopher Reeve;Undirected
1599;857;Christopher Reeve;Undirected
1832;1833;Christopher Reeve;Undirected
1832;802;Christopher Reeve;Undirected
1832;857;Christopher Reeve;Undirected
1833;802;Christopher Reeve;Undirected
1833;857;Christopher Reeve;Undirected
802;857;Christopher Reeve;Undirected
1599;2515;Bill Erwin;Undirected
1599;517;Teresa Wright;Undirected
1600;425;Tony Shalhoub;Undirected
1600;613;Tony Shalhoub;Undirected
425;613;Tony Shalhoub;Undirected
1600;175;Katherine Helmond;Undirected
1600;1719;John Ratzenberger;Undirected
1600;76;John Ratzenberger;Undirected
1600;810;John Ratzenberger;Undirected
1600;943;John Ratzenberger;Undirected
1719;76;John Ratzenberger;Undirected
1719;810;John Ratzenberger;Undirected
1719;943;John Ratzenberger;Undirected
76;810;John Ratzenberger;Undirected
76;943;John Ratzenberger;Undirected
810;943;John Ratzenberger;Undirected
1600;943;Joe Ranft;Undirected
1600;2234;Paul Dooley;Undirected
1601;376;Abraham Sofaer;Undirected
1601;839;Andr̩ Morell;Undirected
1602;527;Billy Barty;Undirected
1602;833;Billy Barty;Undirected
527;833;Billy Barty;Undirected
1602;266;Mia Sara;Undirected
1602;2415;Alice Playten;Undirected
1606;1698;John Turturro;Undirected
1606;22;John Turturro;Undirected
1606;705;John Turturro;Undirected
1606;79;John Turturro;Undirected
1606;9;John Turturro;Undirected
1606;953;John Turturro;Undirected
1698;22;John Turturro;Undirected
1698;705;John Turturro;Undirected
1698;79;John Turturro;Undirected
1698;9;John Turturro;Undirected
1698;953;John Turturro;Undirected
22;705;John Turturro;Undirected
22;79;John Turturro;Undirected
22;9;John Turturro;Undirected
22;953;John Turturro;Undirected
705;79;John Turturro;Undirected
705;9;John Turturro;Undirected
705;953;John Turturro;Undirected
79;9;John Turturro;Undirected
79;953;John Turturro;Undirected
9;953;John Turturro;Undirected
1608;1850;Laurie Metcalf;Undirected
1608;45;Laurie Metcalf;Undirected
1850;45;Laurie Metcalf;Undirected
1608;367;Paul Dillon;Undirected
1608;1719;James Remar;Undirected
1608;1937;James Remar;Undirected
1608;2435;James Remar;Undirected
1608;713;James Remar;Undirected
1608;988;James Remar;Undirected
1719;1937;James Remar;Undirected
1719;2435;James Remar;Undirected
1719;713;James Remar;Undirected
1719;988;James Remar;Undirected
1937;2435;James Remar;Undirected
1937;713;James Remar;Undirected
1937;988;James Remar;Undirected
2435;713;James Remar;Undirected
2435;988;James Remar;Undirected
713;988;James Remar;Undirected
1609;1709;Julia Roberts;Undirected
1609;1808;Julia Roberts;Undirected
1609;1985;Julia Roberts;Undirected
1609;2117;Julia Roberts;Undirected
1609;301;Julia Roberts;Undirected
1609;355;Julia Roberts;Undirected
1609;536;Julia Roberts;Undirected
1609;676;Julia Roberts;Undirected
1609;678;Julia Roberts;Undirected
1609;905;Julia Roberts;Undirected
1709;1808;Julia Roberts;Undirected
1709;1985;Julia Roberts;Undirected
1709;2117;Julia Roberts;Undirected
1709;301;Julia Roberts;Undirected
1709;355;Julia Roberts;Undirected
1709;536;Julia Roberts;Undirected
1709;676;Julia Roberts;Undirected
1709;678;Julia Roberts;Undirected
1709;905;Julia Roberts;Undirected
1808;1985;Julia Roberts;Undirected
1808;2117;Julia Roberts;Undirected
1808;301;Julia Roberts;Undirected
1808;355;Julia Roberts;Undirected
1808;536;Julia Roberts;Undirected
1808;676;Julia Roberts;Undirected
1808;678;Julia Roberts;Undirected
1808;905;Julia Roberts;Undirected
1985;2117;Julia Roberts;Undirected
1985;301;Julia Roberts;Undirected
1985;355;Julia Roberts;Undirected
1985;536;Julia Roberts;Undirected
1985;676;Julia Roberts;Undirected
1985;678;Julia Roberts;Undirected
1985;905;Julia Roberts;Undirected
2117;301;Julia Roberts;Undirected
2117;355;Julia Roberts;Undirected
2117;536;Julia Roberts;Undirected
2117;676;Julia Roberts;Undirected
2117;678;Julia Roberts;Undirected
2117;905;Julia Roberts;Undirected
301;355;Julia Roberts;Undirected
301;536;Julia Roberts;Undirected
301;676;Julia Roberts;Undirected
301;678;Julia Roberts;Undirected
301;905;Julia Roberts;Undirected
355;536;Julia Roberts;Undirected
355;676;Julia Roberts;Undirected
355;678;Julia Roberts;Undirected
355;905;Julia Roberts;Undirected
536;676;Julia Roberts;Undirected
536;678;Julia Roberts;Undirected
536;905;Julia Roberts;Undirected
676;678;Julia Roberts;Undirected
676;905;Julia Roberts;Undirected
678;905;Julia Roberts;Undirected
1609;2553;Kevin Anderson;Undirected
1609;2553;Kevin J. Anderson;Undirected
161;1776;Charles B. Middleton;Undirected
161;1776;Buster Crabbe;Undirected
161;1776;Jean Rogers;Undirected
161;89;Richard Tucker;Undirected
161;1776;Frank Shannon;Undirected
1611;314;John Shea;Undirected
1611;2331;Rick Moranis;Undirected
1611;522;Rick Moranis;Undirected
2331;522;Rick Moranis;Undirected
1612;866;KaDee Strickland;Undirected
1612;2147;Johnny Messner;Undirected
1613;372; Charlie Brown;Undirected
1615;296;Judi Dench;Undirected
1615;441;Judi Dench;Undirected
1615;502;Judi Dench;Undirected
296;441;Judi Dench;Undirected
296;502;Judi Dench;Undirected
441;502;Judi Dench;Undirected
1615;1646;Jeffrey Wright;Undirected
1615;1687;Jeffrey Wright;Undirected
1615;298;Jeffrey Wright;Undirected
1615;456;Jeffrey Wright;Undirected
1646;1687;Jeffrey Wright;Undirected
1646;298;Jeffrey Wright;Undirected
1646;456;Jeffrey Wright;Undirected
1687;298;Jeffrey Wright;Undirected
1687;456;Jeffrey Wright;Undirected
298;456;Jeffrey Wright;Undirected
1615;2274;Eva Green;Undirected
1615;794;Eva Green;Undirected
2274;794;Eva Green;Undirected
1616;387;Kate Mulgrew;Undirected
1616;1856;Michael Pataki;Undirected
1616;597;Joel Grey;Undirected
1617;24;Anthony Perkins;Undirected
1617;275;Anthony Perkins;Undirected
24;275;Anthony Perkins;Undirected
1619;2163;John DiMaggio;Undirected
1619;783;Mary Elizabeth McGlynn;Undirected
162;1809;Dwight Frye;Undirected
162;1809;Edward Van Sloan;Undirected
162;646;Edward Van Sloan;Undirected
1809;646;Edward Van Sloan;Undirected
1620;1621;Maureen Stapleton;Undirected
1620;752;Maureen Stapleton;Undirected
1621;752;Maureen Stapleton;Undirected
1620;1719;Brian Dennehy;Undirected
1620;2020;Brian Dennehy;Undirected
1620;2177;Brian Dennehy;Undirected
1620;2341;Brian Dennehy;Undirected
1620;2355;Brian Dennehy;Undirected
1620;532;Brian Dennehy;Undirected
1719;2020;Brian Dennehy;Undirected
1719;2177;Brian Dennehy;Undirected
1719;2341;Brian Dennehy;Undirected
1719;2355;Brian Dennehy;Undirected
1719;532;Brian Dennehy;Undirected
2020;2177;Brian Dennehy;Undirected
2020;2341;Brian Dennehy;Undirected
2020;2355;Brian Dennehy;Undirected
2020;532;Brian Dennehy;Undirected
2177;2341;Brian Dennehy;Undirected
2177;2355;Brian Dennehy;Undirected
2177;532;Brian Dennehy;Undirected
2341;2355;Brian Dennehy;Undirected
2341;532;Brian Dennehy;Undirected
2355;532;Brian Dennehy;Undirected
1620;1621;Jessica Tandy;Undirected
1620;448;Jessica Tandy;Undirected
1620;721;Jessica Tandy;Undirected
1621;448;Jessica Tandy;Undirected
1621;721;Jessica Tandy;Undirected
448;721;Jessica Tandy;Undirected
1620;1621;Tahnee Welch;Undirected
1620;1621;Linda Harrison;Undirected
1620;1917;Linda Harrison;Undirected
1620;203;Linda Harrison;Undirected
1621;1917;Linda Harrison;Undirected
1621;203;Linda Harrison;Undirected
1917;203;Linda Harrison;Undirected
1620;1621;Hume Cronyn;Undirected
1620;2153;Hume Cronyn;Undirected
1620;661;Hume Cronyn;Undirected
1621;2153;Hume Cronyn;Undirected
1621;661;Hume Cronyn;Undirected
2153;661;Hume Cronyn;Undirected
1620;1621;Barret Oliver;Undirected
1621;1645;Courteney Cox;Undirected
1621;1685;Courteney Cox;Undirected
1621;320;Courteney Cox;Undirected
1621;767;Courteney Cox;Undirected
1645;1685;Courteney Cox;Undirected
1645;320;Courteney Cox;Undirected
1645;767;Courteney Cox;Undirected
1685;320;Courteney Cox;Undirected
1685;767;Courteney Cox;Undirected
320;767;Courteney Cox;Undirected
1622;1668;Bob Hoskins;Undirected
1622;175;Bob Hoskins;Undirected
1622;2181;Bob Hoskins;Undirected
1622;2470;Bob Hoskins;Undirected
1622;434;Bob Hoskins;Undirected
1622;450;Bob Hoskins;Undirected
1622;547;Bob Hoskins;Undirected
1622;713;Bob Hoskins;Undirected
1622;905;Bob Hoskins;Undirected
1668;175;Bob Hoskins;Undirected
1668;2181;Bob Hoskins;Undirected
1668;2470;Bob Hoskins;Undirected
1668;434;Bob Hoskins;Undirected
1668;450;Bob Hoskins;Undirected
1668;547;Bob Hoskins;Undirected
1668;713;Bob Hoskins;Undirected
1668;905;Bob Hoskins;Undirected
175;2181;Bob Hoskins;Undirected
175;2470;Bob Hoskins;Undirected
175;434;Bob Hoskins;Undirected
175;450;Bob Hoskins;Undirected
175;547;Bob Hoskins;Undirected
175;713;Bob Hoskins;Undirected
175;905;Bob Hoskins;Undirected
2181;2470;Bob Hoskins;Undirected
2181;434;Bob Hoskins;Undirected
2181;450;Bob Hoskins;Undirected
2181;547;Bob Hoskins;Undirected
2181;713;Bob Hoskins;Undirected
2181;905;Bob Hoskins;Undirected
2470;434;Bob Hoskins;Undirected
2470;450;Bob Hoskins;Undirected
2470;547;Bob Hoskins;Undirected
2470;713;Bob Hoskins;Undirected
2470;905;Bob Hoskins;Undirected
434;450;Bob Hoskins;Undirected
434;547;Bob Hoskins;Undirected
434;713;Bob Hoskins;Undirected
434;905;Bob Hoskins;Undirected
450;547;Bob Hoskins;Undirected
450;713;Bob Hoskins;Undirected
450;905;Bob Hoskins;Undirected
547;713;Bob Hoskins;Undirected
547;905;Bob Hoskins;Undirected
713;905;Bob Hoskins;Undirected
1622;2020;Greta Scacchi;Undirected
1623;782;Telly Savalas;Undirected
1623;1641;Harry Dean Stanton;Undirected
1623;2017;Harry Dean Stanton;Undirected
1623;2273;Harry Dean Stanton;Undirected
1623;403;Harry Dean Stanton;Undirected
1623;599;Harry Dean Stanton;Undirected
1623;607;Harry Dean Stanton;Undirected
1623;626;Harry Dean Stanton;Undirected
1623;630;Harry Dean Stanton;Undirected
1623;953;Harry Dean Stanton;Undirected
1641;2017;Harry Dean Stanton;Undirected
1641;2273;Harry Dean Stanton;Undirected
1641;403;Harry Dean Stanton;Undirected
1641;599;Harry Dean Stanton;Undirected
1641;607;Harry Dean Stanton;Undirected
1641;626;Harry Dean Stanton;Undirected
1641;630;Harry Dean Stanton;Undirected
1641;953;Harry Dean Stanton;Undirected
2017;2273;Harry Dean Stanton;Undirected
2017;403;Harry Dean Stanton;Undirected
2017;599;Harry Dean Stanton;Undirected
2017;607;Harry Dean Stanton;Undirected
2017;626;Harry Dean Stanton;Undirected
2017;630;Harry Dean Stanton;Undirected
2017;953;Harry Dean Stanton;Undirected
2273;403;Harry Dean Stanton;Undirected
2273;599;Harry Dean Stanton;Undirected
2273;607;Harry Dean Stanton;Undirected
2273;626;Harry Dean Stanton;Undirected
2273;630;Harry Dean Stanton;Undirected
2273;953;Harry Dean Stanton;Undirected
403;599;Harry Dean Stanton;Undirected
403;607;Harry Dean Stanton;Undirected
403;626;Harry Dean Stanton;Undirected
403;630;Harry Dean Stanton;Undirected
403;953;Harry Dean Stanton;Undirected
599;607;Harry Dean Stanton;Undirected
599;626;Harry Dean Stanton;Undirected
599;630;Harry Dean Stanton;Undirected
599;953;Harry Dean Stanton;Undirected
607;626;Harry Dean Stanton;Undirected
607;630;Harry Dean Stanton;Undirected
607;953;Harry Dean Stanton;Undirected
626;630;Harry Dean Stanton;Undirected
626;953;Harry Dean Stanton;Undirected
630;953;Harry Dean Stanton;Undirected
1623;2428;Carroll O'Connor;Undirected
1623;284;Gavin MacLeod;Undirected
1623;816;Gavin MacLeod;Undirected
284;816;Gavin MacLeod;Undirected
1624;470;Jang Dong-gun;Undirected
1625;400;Patricia Neal;Undirected
1625;71;Patricia Neal;Undirected
400;71;Patricia Neal;Undirected
1625;998;Larry Hagman;Undirected
1625;475;Franchot Tone;Undirected
1625;481;Franchot Tone;Undirected
475;481;Franchot Tone;Undirected
1625;400;Brandon De Wilde;Undirected
1625;2461;Kirk Douglas;Undirected
1625;305;Kirk Douglas;Undirected
1625;397;Kirk Douglas;Undirected
1625;424;Kirk Douglas;Undirected
1625;673;Kirk Douglas;Undirected
2461;305;Kirk Douglas;Undirected
2461;397;Kirk Douglas;Undirected
2461;424;Kirk Douglas;Undirected
2461;673;Kirk Douglas;Undirected
305;397;Kirk Douglas;Undirected
305;424;Kirk Douglas;Undirected
305;673;Kirk Douglas;Undirected
397;424;Kirk Douglas;Undirected
397;673;Kirk Douglas;Undirected
424;673;Kirk Douglas;Undirected
1625;2381;Paula Prentiss;Undirected
1625;183;Dana Andrews;Undirected
1625;498;Dana Andrews;Undirected
183;498;Dana Andrews;Undirected
1626;2186;Rebecca Gayheart;Undirected
1626;1743;Jared Leto;Undirected
1626;1955;Jared Leto;Undirected
1626;342;Jared Leto;Undirected
1626;845;Jared Leto;Undirected
1626;921;Jared Leto;Undirected
1743;1955;Jared Leto;Undirected
1743;342;Jared Leto;Undirected
1743;845;Jared Leto;Undirected
1743;921;Jared Leto;Undirected
1955;342;Jared Leto;Undirected
1955;845;Jared Leto;Undirected
1955;921;Jared Leto;Undirected
342;845;Jared Leto;Undirected
342;921;Jared Leto;Undirected
845;921;Jared Leto;Undirected
1626;1839;Joshua Jackson;Undirected
1626;2134;Joshua Jackson;Undirected
1839;2134;Joshua Jackson;Undirected
1626;2134;Michael Rosenbaum;Undirected
1628;1797;Miguel Ferrer;Undirected
1628;2382;Miguel Ferrer;Undirected
1628;543;Miguel Ferrer;Undirected
1797;2382;Miguel Ferrer;Undirected
1797;543;Miguel Ferrer;Undirected
2382;543;Miguel Ferrer;Undirected
1628;2228;Anthony Quinn;Undirected
1628;386;Anthony Quinn;Undirected
1628;397;Anthony Quinn;Undirected
1628;52;Anthony Quinn;Undirected
2228;386;Anthony Quinn;Undirected
2228;397;Anthony Quinn;Undirected
2228;52;Anthony Quinn;Undirected
386;397;Anthony Quinn;Undirected
386;52;Anthony Quinn;Undirected
397;52;Anthony Quinn;Undirected
1629;1657;Luke Edwards;Undirected
1629;2197;Tobey Maguire;Undirected
1629;362;Tobey Maguire;Undirected
1629;907;Tobey Maguire;Undirected
2197;362;Tobey Maguire;Undirected
2197;907;Tobey Maguire;Undirected
362;907;Tobey Maguire;Undirected
1629;2369;Fred Savage;Undirected
1629;36;Fred Savage;Undirected
1629;366;Fred Savage;Undirected
2369;36;Fred Savage;Undirected
2369;366;Fred Savage;Undirected
36;366;Fred Savage;Undirected
163;18;Bruce Cabot;Undirected
163;1962;Bruce Cabot;Undirected
163;270;Bruce Cabot;Undirected
18;1962;Bruce Cabot;Undirected
18;270;Bruce Cabot;Undirected
1962;270;Bruce Cabot;Undirected
163;174;Walter Brennan;Undirected
163;1957;Walter Brennan;Undirected
163;206;Walter Brennan;Undirected
163;2285;Walter Brennan;Undirected
163;259;Walter Brennan;Undirected
174;1957;Walter Brennan;Undirected
174;206;Walter Brennan;Undirected
174;2285;Walter Brennan;Undirected
174;259;Walter Brennan;Undirected
1957;206;Walter Brennan;Undirected
1957;2285;Walter Brennan;Undirected
1957;259;Walter Brennan;Undirected
206;2285;Walter Brennan;Undirected
206;259;Walter Brennan;Undirected
2285;259;Walter Brennan;Undirected
163;573;Sylvia Sidney;Undirected
163;631;Sylvia Sidney;Undirected
163;697;Sylvia Sidney;Undirected
573;631;Sylvia Sidney;Undirected
573;697;Sylvia Sidney;Undirected
631;697;Sylvia Sidney;Undirected
163;2459;Walter Abel;Undirected
163;637;Walter Abel;Undirected
2459;637;Walter Abel;Undirected
1631;456;Mykelti Williamson;Undirected
1631;53;Mykelti Williamson;Undirected
456;53;Mykelti Williamson;Undirected
1631;1633;Anthony Edwards;Undirected
1631;479;Anthony Edwards;Undirected
1631;958;Anthony Edwards;Undirected
1633;479;Anthony Edwards;Undirected
1633;958;Anthony Edwards;Undirected
479;958;Anthony Edwards;Undirected
1632;394;Rosanna DeSoto;Undirected
1632;727;Rosanna DeSoto;Undirected
394;727;Rosanna DeSoto;Undirected
1632;1709;Catherine Keener;Undirected
1632;2289;Catherine Keener;Undirected
1709;2289;Catherine Keener;Undirected
1632;1645;James Belushi;Undirected
1632;1772;James Belushi;Undirected
1632;1986;James Belushi;Undirected
1632;2221;James Belushi;Undirected
1632;435;James Belushi;Undirected
1645;1772;James Belushi;Undirected
1645;1986;James Belushi;Undirected
1645;2221;James Belushi;Undirected
1645;435;James Belushi;Undirected
1772;1986;James Belushi;Undirected
1772;2221;James Belushi;Undirected
1772;435;James Belushi;Undirected
1986;2221;James Belushi;Undirected
1986;435;James Belushi;Undirected
2221;435;James Belushi;Undirected
1633;2084;Larry B. Scott;Undirected
1633;1725;Curtis Armstrong;Undirected
1633;1872;Curtis Armstrong;Undirected
1633;1873;Curtis Armstrong;Undirected
1725;1872;Curtis Armstrong;Undirected
1725;1873;Curtis Armstrong;Undirected
1872;1873;Curtis Armstrong;Undirected
1635;1990;Pruitt Taylor Vince;Undirected
1635;2061;Pruitt Taylor Vince;Undirected
1635;448;Pruitt Taylor Vince;Undirected
1635;45;Pruitt Taylor Vince;Undirected
1990;2061;Pruitt Taylor Vince;Undirected
1990;448;Pruitt Taylor Vince;Undirected
1990;45;Pruitt Taylor Vince;Undirected
2061;448;Pruitt Taylor Vince;Undirected
2061;45;Pruitt Taylor Vince;Undirected
448;45;Pruitt Taylor Vince;Undirected
1636;890;Reba McEntire;Undirected
1636;2533;Alan Arkin;Undirected
1636;283;Alan Arkin;Undirected
1636;402;Alan Arkin;Undirected
1636;742;Alan Arkin;Undirected
2533;283;Alan Arkin;Undirected
2533;402;Alan Arkin;Undirected
2533;742;Alan Arkin;Undirected
283;402;Alan Arkin;Undirected
283;742;Alan Arkin;Undirected
402;742;Alan Arkin;Undirected
1636;261;Alexander Godunov;Undirected
1636;1641;Graham Greene;Undirected
1636;795;Graham Greene;Undirected
1636;821;Graham Greene;Undirected
1641;795;Graham Greene;Undirected
1641;821;Graham Greene;Undirected
795;821;Graham Greene;Undirected
1636;1842;Scarlett Johansson;Undirected
1636;613;Scarlett Johansson;Undirected
1636;657;Scarlett Johansson;Undirected
1636;811;Scarlett Johansson;Undirected
1842;613;Scarlett Johansson;Undirected
1842;657;Scarlett Johansson;Undirected
