id;Label;
39072;Masahiro Kobayashi;
39080;Richard Lynch;
39081;Nancy Kovack;
39084;Assumpta Serna;
39088;Louise Lasser;
39094;Wendee Lee;
39097;Sam Huntington;
39101;Jack Angel;
39102;Hirofumi Arai;
39107;Monica Vitti;
39109;Hazel Court;
39115;Tom Everett Scott;
39117;Skye McCole Bartusiak;
39128;Ernest Clark;
39134;Mansoor Ali Khan Pataudi;
39139;Lou Jacobi;
39142;Moira Shearer;
39144;Dan Shor;
39145;Rahul Bose;
39147;Gordon Liu;
39162;Eddie Constantine;
39166;Raquel Castro;
39167;Harris Yulin;
39168;Chris Sanders;
39181;Conrad Nagel;
39183;Giuseppe Andrews;
39184;Salli Richardson;
39192;Rekha Ganesan;
39194;Lee Tergesen;
39197;Nathan Tyson;
39206;Valeria Golino;
39207;Adrian Pasdar;
39211;Chad Everett;
39212;Mark Rylance;
39214;Michael Ansara;
39220;Eddie Cibrian;
39225;Leonard Stone;
39227;Peggy Lipton;
39235;Valerie Curtin;
39237;Susan Lanier;
39243;Ralph Brown;
39247;Patrick Fugit;
39251;Ashley Peldon;
39254;Deep Roy;
39258;Nina Siemaszko;
39266;Michael Beach;
39268;Lloyd Bochner;
39269;Peggie Castle;
39272;Kasey Rogers;
39274;Dana Barron;
39276;Traylor Howard;
39278;Cynthia Gibb;
39285;Pamela Britton;
39294;Jake Busey;
39297;Christopher McDonald;
39299;Callum Blue;
39302;Finlay Currie;
39303;Charles Lloyd Pack;
39307;Al Leong;
39309;Julian Sands;
39314;Robert Woolsey;
39317;Margo;
39322;Faizon Love;
39325;Corey Johnson;
39328;Brett Cullen;
39336;Troy Garity;
39345;Jean Adair;
39346;Liam Cunningham;
39347;James Lorinz;
39354;Murray Hamilton;
39355;Adolfo Quinones;
39357;Royal Dano;
39358;Christian Coulson;
39370;James Fleet;
39376;Stacey Nelkin;
39379;Woody Strode;
39381;Yukie Nakama;
39383;Jacinda Barrett;
39384;Paolo Bonacelli;
39386;Alice Terry;
39390;Danny Lloyd;
39391;Amanda Redman;
39392;Alex Pettyfer;
39393;Vivian Wu;
39395;Isaach De BankolÃ©;
39396;Albert Dupontel;
39398;Stuart Devenie;
39405;Richard Davalos;
39406;Robert Rusler;
39410;Grant Shaud;
39411;Joe Regalbuto;
39415;Gabriel Macht;
39417;Victoria Horne;
39418;Francesca Bertini;
39420;Preston Foster;
39430;Peter Vaughan;
39438;Justin Theroux;
39439;Devon Murray;
39448;Elizabeth Banks;
39450;Pat Heywood;
39452;Diane Venora;
39455;Lynn Bari;
39460;Tiana Benjamin;
39466;Judith Ivey;
39469;Adrian Rawlins;
3947;Yosuke Natsuki;
39475;Jan Francis;
3948;Yuriko Hoshi;
39483;Tara Subkoff;
39485;Alison Folland;
39486;Karl Geary;
39489;Jamie Waylett;
3949;Hiroshi Koizumi;
39490;Joshua Herdman;
39492;Predrag Bjelac;
39493;Shirley Henderson;
39495;Elizabeth Spriggs;
39496;Richard Bremmer;
39497;Jeff Rawle;
39498;Lee Ingleby;
39500;Toby Jones;
39507;Rah Digga;
39509;Kevin Michael Richardson;
39510;Bonnie Bedelia;
39517;Phyllis Thaxter;
39521;Andrew Cassese;
39523;Sean Faris;
39524;Ben Chaplin;
39525;Cody Burger;
39526;Sydney Earle Chaplin;
39546;AgnÃ¨s Jaoui;
39552;Ford Rainey;
39553;Mae Marsh;
39554;Leonard Whiting;
39555;Ray Wise;
39556;Jennifer Coolidge;
39558;Lila Lee;
39559;Nikolaj Coster Waldau;
39560;David Cross;
39562;Mare Winningham;
39564;Robert Prosky;
39570;Johnny Galecki;
39571;Anne Reid;
39578;Heather Burns;
39580;Anna Chancellor;
39582;Sara Kestelman;
39586;John Meillon;
3959;Rick Ducommun;
39592;Irene Bedard;
39599;Fionnuala Flanagan;
39600;Lynn Carlin;
39606;Daniel Cudmore;
39608;Miho Kanno;
39609;Tony Cox;
39610;Elias Koteas;
39611;Chris Myers;
39627;Sandy Helberg;
39629;Adrian Dunbar;
39632;Jordan Fry;
39637;Mark Herrier;
39645;Julie Bovasso;
39658;Johnny Messner;
39661;Arthur Mullard;
39668;Donal Donnelly;
39673;Patrick Bergin;
39676;Robert DoQui;
39680;Helena Carroll;
39685;James Sikking;
39700;Lorraine Gary;
39701;Patrick Malahide;
39703;Dermot Mulroney;
39706;Gregg Henry;
39709;Mona Freeman;
39710;Cynthia Stevenson;
39712;Michael Angarano;
39725;Tom Hollander;
39729;Kimberly Elise;
39733;Florence Stanley;
39734;Sean Harris;
39735;Monet Mazur;
39751;Sara Paxton;
39760;Jimmy Shergill;
39761;Billie Hayes;
39766;Lillian Hayman;
3977;John Adames;
39775;Lysette Anthony;
39777;Timothy Stack;
39778;Joyce Van Patten;
39780;Estelle Harris;
39781;Harold Gould;
39782;Paul RodrÃ­guez;
39788;Rosemary Murphy;
39789;Edmund Purdom;
39792;Edgar Ramirez;
39793;Johnathon Schaech;
398;Terry Moore;
39807;Maureen Flannigan;
39811;Mads Mikkelsen;
39816;Betty Thomas;
3982;Jacque Gray;
39823;Arvind Swamy;
39825;CiarÃ¡n Hinds;
3983;DeSean Terry;
39831;Nicky Katt;
39834;Rance Howard;
3984;Michael Buster;
39842;Frank Albertson;
39846;Missi Pyle;
39849;Richard Lewis;
3985;Luis Robledo;
39851;DemiÃ¡n Bichir;
39856;Don Beddoe;
39858;Jordan Ladd;
3986;Jeff Kelly;
39863;Jay Laga'aia;
39864;John McIntire;
3987;John Pentecost;
39872;Snub Pollard;
39873;Ivan Dixon;
39876;Cole Hauser;
39877;Jenny Shimizu;
3988;Lynne Carr;
39884;Daniel Hugh Kelly;
39885;Lois Wilson;
39886;Emma Chambers;
39888;Joe Santos;
39891;John Heard;
39896;Elizabeth Mitchell;
399;Lee Patrick;
39900;Michael Ontkean;
39902;JÃ¼ri JÃ¤rvet;
39905;Paul Wegener;
3991;Momoko Kochi;
39918;Mariette Hartley;
3992;Akihiko Hirata;
39922;John Agar;
39923;Jacques Perrin;
39924;Morgan York;
39926;Renoly Santiago;
39927;Kyle Richards;
39929;Franklin Pangborn;
3993;Takehiro Murata;
39930;Erik Palladino;
39936;Wesley Jonathan;
3994;Mayu Suzuki;
39947;Nick Chinlund;
3995;ShirÃ´ Sano;
39950;Miliza Korjus;
39951;Marjorie Rambeau;
39955;Aline MacMahon;
39960;Martin Ferrero;
39961;Kea Wong;
39966;Nicholas Campbell;
39967;Ricky Paull Goldin;
39970;Olga San Juan;
39973;Deon Richmond;
39975;Frances Sternhagen;
39979;Olivia Williams;
39980;Ann Jillian;
39990;Ehren McGhehey;
39999;Jean Servais;
40;Ryan O'Neal;
400;Mike Reid;
40003;Debbie Rochon;
40005;Richard Dysart;
40006;Tatsuya Fujiwara;
40010;Michael Pataki;
40011;Glenne Headly;
40030;Michael DeLorenzo;
40032;Anne-Marie Johnson;
40034;Kenneth Tobey;
40036;Nicol Williamson;
40038;Richard Jordan;
40039;Zuleikha Robinson;
40043;Jayne Eastwood;
40048;Ewen Bremner;
40057;Justin Long;
40061;Meg Foster;
40068;Jack Carson;
40070;Maury Chaykin;
40074;Chelcie Ross;
40077;Zvonimir Rogoz;
40079;Andrew Keegan;
40081;Polly Walker;
40087;Patrick Barr;
40094;Thomas Ian Griffith;
40099;Romola Garai;
40100;Paul Dooley;
40102;Brian Deacon;
40103;Filip Å ovagoviÄ;
40107;Trinidad Silva;
40108;Lillian Hall-Davis;
40113;Jo Ann Pflug;
40115;Carly Pope;
40119;Kari Matchett;
40125;John Woodvine;
40130;Adewale Akinnuoye-Agbaje;
40131;James DeBello;
40133;Kevin Gage;
40138;Jean Rogers;
40144;Art Malik;
40147;Dominique Michel;
40153;Wendy Schaal;
40159;James Booth;
40168;Iain Glen;
40170;Rosemary Harris;
40171;Jack Stanley;
40181;Lindsay Duncan;
40186;Joaquim de Almeida;
40189;Lucille La Verne;
40193;Cathy Moriarty;
40195;Dylan Walsh;
402;Liz Smith;
40216;Chiara Mastroianni;
40218;Michael Dobson;
40219;Barbara Kent;
40228;Mark McManus;
40230;Merna Kennedy;
40231;Joe Ranft;
40232;Daryl Mitchell;
40237;Michele Austin;
40240;Dominic Purcell;
40243;Max Perlich;
40246;John Shea;
40247;Rosanna DeSoto;
40250;Harold Sylvester;
40251;Harland Williams;
40253;Jean Boht;
40254;Jackie Joseph;
40256;Kristin Lehman;
40261;Julie Warner;
40263;Adam LeFevre;
40265;Mary Scheer;
40275;Marcel Dalio;
40284;Esmond Knight;
40293;Leslie Bevis;
40297;Moneca Stori;
40298;Sherman Howard;
40301;Leo Rossi;
40303;Iain Robertson;
40304;Joseph McFadden;
40307;Eric Mabius;
40312;Susannah Harker;
40313;David Farrar;
40314;Tim Pigott-Smith;
40316;Cliff DeYoung;
40320;Eric Stuart;
40335;Paul Terry;
40340;Kulbhushan Kharbanda;
40348;Franklyn Ajaye;
40354;Jay Thomas;
40358;Lela Rochon;
40359;Kevin Tighe;
40361;Marjean Holden;
40362;Nikolay Okhlopkov;
40365;Abbie Cornish;
4037;Chotaro Togin;
40370;Lindsay Ridgeway;
40376;Richard Jeni;
40377;Julie Gonzalo;
40379;Jennifer Salt;
4038;Hideo Sunazuka;
40386;Derek Francis;
40389;Michael Medwin;
4039;Toru Watanabe;
40391;Bibi Andersson;
40392;Tom Sturridge;
404;James Olson;
4040;Toru Ibuki;
40404;Michael Sarrazin;
40409;Marjorie Reynolds;
4041;Ikio Sawamura;
40416;Camilla Power;
4042;Pair Bambi;
40421;Bill Mondy;
40425;Lumi Cavazos;
40426;Ewa Aulin;
40432;Manami Konishi;
40434;Eddie Byrne;
40437;Jane Withers;
40441;Samy Naceri;
40443;Clarence Williams III;
40449;Brenda Bakke;
4045;Noboru Kaneko;
40450;Scout Taylor-Compton;
40456;Marion Cotillard;
40459;Jeff Fahey;
4046;Miho Yoshioka;
40461;Kim Poirier;
40462;Damian Chapa;
40467;Caroline Goodall;
4047;Mitsuki Koga;
4048;Chiharu NÃ®yama;
40486;Jane Lynch;
40487;Margaret Hayes;
4049;Ryudo Uzaki;
40491;Til Schweiger;
4050;Masahiro Matsuoka;
40500;Sara Foster;
40503;Gwynyth Walsh;
40504;Henry Bergman;
40505;Rossano Brazzi;
40509;Aubrey Dollar;
40510;Thomas Kretschmann;
40513;Robert Warwick;
40514;Bodhi Elfman;
40515;Kerry Washington;
40517;Udo Kier;
40530;Mack Swain;
40531;Jobyna Ralston;
40534;Al Lettieri;
40537;Maria Simon;
40542;Peter Facinelli;
40544;Mae Clarke;
40546;Leslie Bibb;
40547;Randall Dale Adams;
40551;Haviland Morris;
40554;Alida Valli;
40559;Lothaire Bluteau;
40562;Matt Craven;
40564;Dylan Baker;
40565;Catherine Kellner;
40567;Brian McCardie;
40570;Bryan Singer;
40574;Erik Thomson;
40581;Simon Cadell;
40585;Aunjanue Ellis;
40589;Max Pirkis;
40598;John Rafter Lee;
40605;Edward Speleers;
40606;Helmut Berger;
40608;Terence Morgan;
40609;Ken Stott;
40612;Paul Kandel;
40615;Serena Scott Thomas;
4062;Kuniko Miyake;
40623;Peter Crombie;
40628;Ticky Holgado;
40634;Adolfo Celi;
40638;Joshua Seth;
40639;Herta Ware;
40647;Sandahl Bergman;
40648;Betsy Drake;
40650;Tamiyo Kusakari;
40653;Chris Casamassa;
40656;Marina Sirtis;
40661;Christina Nigra;
40663;Dale Midkiff;
40664;Walton Goggins;
40665;Tim DeKay;
40666;Carl Gottlieb;
40671;Vincent Castellanos;
40672;Frances Barber;
40689;Lindy Booth;
40697;Johnny Lever;
40699;Michael Elphick;
40700;Loren Lester;
40714;Simon MacCorkindale;
40717;Matthew Rhys;
40718;Abigail Breslin;
40725;Joseph Fuqua;
40727;Dorothy Provine;
40729;Linda Harrison;
40731;Kathy Baker;
40734;Francis de Wolff;
40739;Frank Whaley;
40759;Kristen Stewart;
40761;Karl-Otto Alberty;
40763;Wolfgang Preiss;
40765;Valerie Leon;
40785;Ernest Torrence;
40786;Daniel von Bargen;
40787;Tom Guiry;
40789;Indira Varma;
40798;Ludmilla TchÃ©rina;
40801;Zachary Levi;
40803;Robert Knepper;
40809;Danny Huston;
40814;Allen Garfield;
40818;Harold Innocent;
40819;Bill Moseley;
40824;Helen McCrory;
40828;Lake Bell;
4083;Gregori Baquet;
40830;Mimsy Farmer;
40833;Clifton Powell;
40836;Bruno Cremer;
4084;Alice Taglioni;
40842;Ken Jenkins;
40846;Antonio Moreno;
40849;Jesse Corti;
40852;Jill Eikenberry;
40854;Gia Carides;
40855;Tygh Runyan;
4086;Elodie Navarre;
40862;Mel Harris;
40863;Patricia Kalember;
40865;Sandrine Bonnaire;
40877;Hallee Hirsh;
4088;Haidar Khan;
40885;Ed Binns;
4089;Tsutomu Tatumi;
40892;Kurt Fuller;
40893;Barry Shabaka Henley;
40894;Linda Hardy;
40895;Miki ManojloviÄ;
40898;Taylor Holmes;
4090;Ayano Shiraishi;
40907;Kate Fischer;
40908;Karl Michael Vogler;
4091;Yoshiko Shinohara;
40914;Robin Shou;
4092;Akemi Yamaguchi;
40925;Mary Philbin;
40926;John Michael Higgins;
40928;Sean Schemmel;
40929;Marsha Thomason;
40931;Rachael Lillis;
40932;Jonathan Crombie;
40945;Harry Lewis;
40947;Vera Farmiga;
40959;Tom Powers;
40969;Frank Silvera;
40970;John Qualen;
40973;Johnny Whitworth;
40974;James Farentino;
4098;Dale Fuller;
40981;Heather Angel;
40985;Christian Marquand;
4099;Tempe Pigott;
40993;Pruitt Taylor Vince;
40999;Alex Rafalowicz;
41005;Nathalie Paulding;
4101;Peter Maloney;
41012;Hugh Marlowe;
41016;Shecky Greene;
41017;Joseph Kearns;
41022;Nina Foch;
41023;Sharon Lawrence;
41024;Georges Corraface;
41027;Currie Graham;
41028;Harvey Atkin;
4103;Jake D'Arcy;
41032;Tracie Thoms;
41049;Akiko Wakabayashi;
41054;Sofia Milos;
41058;Barbara Bel Geddes;
41061;Chester Conklin;
41066;Giancarlo Esposito;
41068;Florinda Bolkan;
41069;Bruno Kirby;
41070;Howard Vernon;
41075;Margaret Lindsay;
41086;Adam Godley;
41088;Lita Grey;
41090;Russell Thorndike;
41091;Jenny Seagrove;
41094;Phyllis Haver;
41098;Ken Leung;
41120;Choi Min-sik;
41121;Song Kang-ho;
41122;Danny Denzongpa;
41123;Jason Douglas;
41131;Marley Shelton;
41132;Adrienne King;
41135;Richard Burgi;
41137;Wally Cassell;
41138;John Hoyt;
41142;Malin Akerman;
41143;Gus Mercurio;
41145;Robert Middleton;
41147;Bunta Sugawara;
41150;Sharon Acker;
41152;Wes Studi;
41155;Douglas Spencer;
41168;Josh Rushing;
41171;Bo Svenson;
41176;George Regas;
41184;Milos Milos;
41185;Rainn Wilson;
41188;Zachery Ty Bryan;
41196;Moses Gunn;
41200;Bruce Byron;
41202;Riley Smith;
41204;Leah Ayres;
41209;Jess Harnell;
41220;Constance Collier;
41225;Elvis Duran;
41229;Senthil;
41232;Rachel Snow;
41234;Tovah Feldshuh;
41238;Christine Estabrook;
41243;Melora Walters;
41246;William Lee Scott;
41247;Elden Henson;
41251;Kevin Schmidt;
41253;Sig Ruman;
41256;Chris Ackerman;
41260;R. Madhavan;
41265;Mary Ashleigh Green;
41269;Betty Bronson;
41270;Anton Rodgers;
41282;Leah Purcell;
41290;Scott Paulin;
41295;Mackenzie Firgens;
4131;Anthony Piana;
41311;Martin Donovan;
41312;Sam Bottoms;
41321;Edwina Booth;
4133;Cheryl Barnes;
41331;Belinda Balaski;
41332;Hank Harrison;
41338;Costas Mandylor;
41340;Jeffrey D. Sams;
41344;Matt McKenzie;
4135;Masayuki Mori;
41354;Fannie Ward;
41359;Nicholas Downs;
41387;Anne Louise Lambert;
41388;Phil Davis;
41395;Mario Cimarro;
41396;Joe Seneca;
414;Kevin McCarthy;
41401;Manoj Bajpai;
41405;Jacqueline White;
41415;Ann Magnuson;
41419;Ronee Blakley;
41420;Jeff Corey;
41432;Wendy Makkena;
41436;Eddie Jemison;
41438;Stuart Buchanan;
41441;Jimmy Wang Yu;
41448;Joseph Mazzello;
41454;Todd Rippon;
41457;Sven-Ole Thorsen;
41463;Chris Egan;
41477;Laraine Day;
41481;Pumwaree Yodkamol;
41482;Kenji Sawada;
41486;William Squire;
41493;Han Suk-kyu;
41494;Season Hubley;
41496;Jameson Parker;
41497;Linden Ashby;
41515;Christopher Ellison;
4152;Tony Tarver;
41522;Judy Greer;
41527;Cascy Beddow;
41531;Uwe Ochsenknecht;
41536;Spencer Breslin;
41550;Helen Broderick;
41554;Kenneth Cranham;
41574;Carol Doda;
41575;Nichole Hiltz;
41577;Lee Meredith;
41584;Julia Winter;
41588;Alison Steadman;
41590;Johnny Sekka;
41593;Gabriel Dell;
41598;Robert MacNaughton;
41600;Brian McNamara;
41606;Julia Campbell;
41610;Byron Mann;
41629;Sam Worthington;
41630;Jason Anthony Griffith;
41636;William Austin;
41641;Nanako Matsushima;
41648;FranÃ§ois Petit;
41649;Gordon Tootoosis;
4165;Justin Elvin;
41650;Cecilia Roth;
41651;Ray Barrett;
41652;Chris Marquette;
41655;Craig Wasson;
41659;Conrad Janis;
4166;Lila Glantzman-Leib;
41664;Judie Aronson;
41665;Bradley Gregg;
41667;Marshall Bell;
4167;Gerry Becker;
41674;Chad Faust;
41677;Dale Wilson;
4168;Rufus Read;
41684;Vince Corazza;
41688;Robin Duke;
4169;Arthur J. Nascarella;
41690;Simon Ward;
41693;Erich Anderson;
41694;Jennifer Rubin;
41695;Tom Wood;
41698;Ronald Lacey;
41709;Austin Pendleton;
41712;Lance LeGault;
41714;Paul Marco;
41717;Mike Binder;
41720;Cynthia Myers;
41721;Donnie Dacus;
41722;Laurence Fox;
41727;Michael Bell;
41732;Vanessa Angel;
41733;John Brady;
41739;Robert Harron;
41741;Michael Emerson;
41745;Glynn Turman;
41748;James LeGros;
4176;Ilah Davis;
41763;Keone Young;
4177;Paul Marin;
41771;Brendan Fletcher;
41778;Clyde Kusatsu;
41782;Tobin Bell;
41783;Jason Narvy;
41785;Zita Johann;
41787;Jennie Linden;
41794;John Carroll Lynch;
41796;Sabrina Bryan;
41797;Jamie Foreman;
41800;Charlie Cho;
41807;Eddie Kaye Thomas;
41808;Robbi Morgan;
41809;Amy Locane;
41819;Canada Lee;
41823;Jsu Garcia;
41828;Joseph Whipp;
41830;Lawrence Monoson;
41837;Mother Love;
41842;Darwin Joston;
41846;Raoul Bova;
4185;Peggy Dow;
41851;Noa Tishby;
41860;Megan Cavanagh;
41861;Tiny Sandford;
41863;Walter Catlett;
41867;Jon Finch;
41879;Michael Oliver;
41882;Catherine Parks;
41884;Robert Webber;
41885;Michelle Krusiec;
41887;Arleen Sorkin;
41904;Hart Bochner;
41918;Tim Considine;
41919;Alexander Beyer;
41926;Amber Smith;
41927;Dabbs Greer;
41931;Stephen Stucker;
41952;Linda Larkin;
41954;Douglas Seale;
41956;Walt Gorney;
41961;Elizabeth Kaitan;
41967;Sophie Vavasseur;
41968;Joey Kern;
41976;George Grizzard;
41977;Rei Kikukawa;
41978;Julia Jentsch;
41984;Pat Ryan;
41986;Dana Wynter;
41993;Lisa Lindgren;
420;Andrew Wilson;
42000;Jerry Colonna;
42002;Beeson Carroll;
42005;Jeffrey DeMunn;
42007;Liesel Matthews;
42016;RamÃ³n EstÃ©vez;
42017;Anson Mount;
42022;Alekos Alexandrakis;
42024;Bokeem Woodbine;
42026;Francisco Bosch;
42030;Paul Kent;
42034;Dennis Christopher;
42037;Norm MacDonald;
42038;Jerry Doyle;
42041;Viveka Davis;
42046;Joy Bryant;
42048;Alison Elliott;
42049;Michael Lonsdale;
42052;Chris Bauer;
42068;Lupe Ontiveros;
42071;Tamala Jones;
42073;Brent Carver;
4208;Hiep Thi Le;
42084;Paul Blackthorne;
4209;Thor Bishopric;
42094;Dolly Haas;
42095;Michael Nyqvist;
4210;Marilyn Lightstone;
42101;John van Dreelen;
42102;Michael Kopelow;
42109;Anna Maria Horsford;
4211;Aaron Schwartz;
42110;Malcolm Keen;
42115;Helmut Dantine;
42116;Brady Corbet;
42128;Natassia Malthe;
42139;Trevor Peacock;
42149;Esther Howard;
42150;Luke MacFarlane;
42152;Dakin Matthews;
42155;Ricco Ross;
42158;TesshÅ Genda;
42177;Duncan Chow;
42180;Cary-Hiroyuki Tagawa;
42191;Jim Henry;
42192;John Lund;
42195;Maria Pitillo;
422;John Wood;
42203;Birgit Schuurman;
42205;Glenn Plummer;
4221;Simon Shepherd;
42212;Margalo Gillmore;
42213;Irving Bacon;
42214;Marshall Thompson;
4222;James Larkin;
42225;Satish Shah;
42226;Neil Flynn;
42242;Kym Whitley;
42249;Michael Michele;
42259;Philip Wiegratz;
42267;Michael Jai White;
42270;Masakatsu Funaki;
42274;Bill Smitrovich;
42279;Erik von Detten;
42282;Naoki Tatsuta;
42288;Benno FÃ¼rmann;
42294;Ian McNeice;
42295;Michael Preston;
42296;Peter Mark Richman;
42298;Tracy Reed;
423;Una O'Connor;
42308;Tammy Lauren;
42312;Catherine Spaak;
42316;Warren William;
42320;Å½eljko Ivanek;
42321;James Duval;
42323;Betty Aberlin;
42326;Matthew Walker;
42331;Alex Nicol;
42339;Lyle Talbot;
42342;David Rasner;
42343;Aubree Miller;
42365;Peter Mullan;
42385;John Rice;
42398;Denise Poirier;
42407;Ann Cusack;
42413;Gabriele Ferzetti;
42414;Sam Behrens;
42419;Pamela Gidley;
42422;Stephen Barker Turner;
42423;Christopher Wiehl;
42438;Valerie Cruz;
42453;Dany Robin;
42457;Juano HernÃ¡ndez;
42472;Jeanette Nolan;
42473;Lucas Black;
42480;Michael Dudikoff;
42492;Pierre Brasseur;
42493;Saskia Reeves;
42494;Tom Butler;
42500;Carmen Luvana;
42501;Crystal Scales;
42505;Jean-Hugues Anglade;
42506;Sue Ane Langdon;
42511;Will Yun Lee;
42512;Stuart Pankin;
42519;Hansford Rowe;
42529;Bob Holt;
42533;Walt Flanagan;
42534;Jack Plotnick;
42536;Sheryl Lee Ralph;
42555;Jeff Anderson;
42558;Eric Christian Olsen;
42559;Isaiah Washington;
42563;Warren Clarke;
42572;Katharine Towne;
42588;Claire Rushbrook;
42594;Robert Wahlberg;
42595;Beau Starr;
426;Arthur O'Connell;
42607;Ty Burrell;
42629;Huntley Ritter;
42630;Mark Famiglietti;
42635;Jack Colvin;
42643;Elaine Cassidy;
42659;Steve Cardenas;
42666;Vito Scotti;
42668;Lisa Banes;
42676;Cathy Cavadini;
42679;Todd Field;
42693;Patrick Wayne;
42694;Beverly Garland;
42697;Richard Haydn;
42698;Dominique Sanda;
42703;Henry Silva;
42706;Karen Dotrice;
42707;Roberta Tovey;
42708;Nora Miao;
42710;Larry Pine;
42726;Mark Feuerstein;
42727;George W. Bush;
42735;Willie Garson;
42745;Nigel Terry;
42750;Anthony Ross;
42751;Porter Hall;
42755;Jim Mallon;
42756;Gerard McSorley;
42757;Kim Dickens;
42762;Paul Dillon;
42763;Evan Stone;
42765;VinÃ­cius de Oliveira;
42768;Grace Zabriskie;
42769;Everett McGill;
4277;Huang Wenyong;
42774;Faith Domergue;
42775;Patric Knowles;
42777;Carol Marsh;
42781;David Bennent;
42782;Heinz Bennent;
42793;Lucy Saroyan;
42796;Alex Rocco;
42800;Ng Man Tat;
42806;Nancy Kyes;
42808;Brian Andrews;
4281;Robert Oliveri;
42810;Charles Cyphers;
42823;Robert Phalen;
42825;Sasha Jenson;
42827;Vince Vieluf;
4283;Eve Gordon;
42831;Kathryn Harrold;
42836;Vernon Dobtcheff;
42857;Jeffrey Kramer;
42859;Ralph Strait;
42860;Michael Currie;
42863;Beth Grant;
42873;James Wilby;
42874;Reece Dinsdale;
42879;Danny Lee;
42880;Edward Van Sloan;
42885;Dody Goodman;
42887;Jean-Pierre Marielle;
42892;Nehemiah Persoff;
42897;Shawn Hatosy;
429;Michael Lerner;
42900;Mark Holton;
42907;Xiang Yun;
42918;Vanessa Hudgens;
42922;Charles Haid;
42928;Tim Blaney;
4293;Jerry Haleva;
42935;Rachel Grant;
42936;Phillips Smalley;
42938;Luiz Fernando GuimarÃ£es;
42942;Michael Goodliffe;
42947;Dwight Ewell;
42952;Michael Maloney;
42953;Janine Duvitski;
42955;Raymond Huntley;
42962;Ewan Stewart;
42969;Duane Whitaker;
42970;Angela Jones;
42978;Ginnifer Goodwin;
42982;Kim Greist;
42989;Fabrice Luchini;
42997;Tom McGowan;
43;Robert Shaw;
430;William Hickey;
43001;George DiCenzo;
43004;Andrew Duggan;
43011;David Cormican;
43028;Chris Eigeman;
43029;Bart the Bear;
43031;Linda Cristal;
43036;Preston Lacy;
43038;Petchtai Wongkamlao;
43047;Nina Mae McKinney;
43051;Marvin Kaplan;
43072;Stephanie Niznik;
43097;Joseph Morgan;
43098;Frankie Faison;
431;Mo'Nique Imes-Jackson;
43100;Finn Carter;
43123;Rosamund Kwan;
43133;Nora Denney;
43135;Rex Linn;
43146;Monica Calhoun;
43148;Wings Hauser;
43151;Rick Hoffman;
43157;Maggie Q;
43163;Shauna Kain;
43187;Khleo Thomas;
432;Michael Bates;
43201;Pert Kelton;
43203;Max Beesley;
43211;Gene Raymond;
43222;Gary Stretch;
43230;Terry Carter;
43233;Dina Spybey;
43247;Henry Hull;
43254;Ferdinand Marian;
43260;Danny Corkill;
43265;Prakash Raj;
43267;Rita Gam;
43269;Shugo Oshinari;
43272;Paul Ford;
43289;Ilona Rodgers;
43294;Matthew Marsden;
43295;Eugene Byrd;
43296;Nicholas Hope;
43297;Gibson Gowland;
43298;Toby Froud;
43306;Evan Parke;
43307;Grayson McCouch;
43318;Kett Turton;
43329;Nicky Henson;
43335;Tess Harper;
43339;CÃ©cile de France;
43353;Beverly Todd;
43354;Lisa Blount;
43356;Lola Glaudini;
4336;Sergio Corrieri;
43363;Jonathan Freeman;
43368;Ramon Tikaram;
4337;Chris WahlstrÃ¶m;
43370;Marshall Allman;
43376;Adriano Giannini;
4338;Marie GÃ¶ranzon;
43388;Kinpei Azusa;
43393;Kris Lemche;
43400;Judy Ongg;
43402;Joe Pichler;
43403;Kimmy Robertson;
43404;Joyce Redman;
43407;Cynda Williams;
43430;Simon Abkarian;
43433;Hinako Saeki;
43435;Laura Dern;
43437;Jake Wood;
43445;Wes Johnson;
43449;Tim Balme;
43450;Raghuvaran;
43452;Alessandro Nivola;
43462;Christine Elise;
43467;Shane Brolly;
43474;Corinna Harfouch;
43486;Julanne Johnston;
43490;Barbara Sukowa;
43495;Rochelle Hudson;
43508;Joel Fabiani;
43511;Rudolf Martin;
43514;Ella Mitchell;
43521;John Ventimiglia;
43523;David Proval;
43525;Kevin Connolly;
43527;Doug Hutchison;
43531;BÃ¶rje Ahlstedt;
43534;Gail Strickland;
43536;James Pierce;
43546;Kallie Flynn Childress;
43550;Regina Taylor;
43559;Lazar Ristovski;
43561;Charlotte Stewart;
43567;Chandra West;
43571;Naomi Nishida;
43579;Dylan Bruno;
43588;Ray McAnally;
43593;August Schellenberg;
43594;Micheline Presle;
43603;Vincent PÃ©rez;
43607;Jennifer Lyons;
4361;Virginia Vincent;
43623;Nigel Davenport;
43629;Reginald Owen;
43637;Catherine Scorsese;
43640;Vinny Vella;
43671;Miriam Flynn;
43680;Laurie Zimmer;
43682;James Hampton;
43683;Austin Stoker;
43685;Robbie Jarvis;
43687;Jeff Doucette;
437;Michael T. Weiss;
43701;Tony Oliver;
43703;Michel Subor;
43704;Frederick Stafford;
43709;Vivian Kubrick;
43719;Melissa Sagemiller;
43733;Neena Gupta;
43735;Evanna Lynch;
43741;Natalia Tena;
43746;Sophie Lorain;
43748;Tracy Camilla Johns;
43756;Norman Burton;
43759;Supriya Pathak;
43762;Jacqueline Beer;
43764;Tiffany Shepis;
43767;Stephen Blackehart;
